Energy,keV spectrum_int fitted_spectrum  get_elastic_partAu get_inelastic_partAu get_elastic_partPd get_inelastic_partPd  
3.6060e+00 6.776e-03 3.446e-05 6.754e-06 8.655e-14 2.939e-05 1.310e-07
3.6080e+00 6.741e-03 3.448e-05 6.757e-06 8.798e-14 2.940e-05 1.321e-07
3.6100e+00 6.356e-03 3.449e-05 6.759e-06 8.944e-14 2.941e-05 1.332e-07
3.6120e+00 5.863e-03 3.451e-05 6.762e-06 9.092e-14 2.942e-05 1.343e-07
3.6140e+00 5.502e-03 3.452e-05 6.764e-06 9.242e-14 2.943e-05 1.354e-07
3.6160e+00 5.302e-03 3.453e-05 6.767e-06 9.394e-14 2.944e-05 1.365e-07
3.6180e+00 5.170e-03 3.455e-05 6.769e-06 9.549e-14 2.945e-05 1.376e-07
3.6200e+00 5.098e-03 3.456e-05 6.772e-06 9.707e-14 2.946e-05 1.387e-07
3.6220e+00 5.056e-03 3.458e-05 6.774e-06 9.866e-14 2.948e-05 1.399e-07
3.6240e+00 4.973e-03 3.459e-05 6.777e-06 1.003e-13 2.949e-05 1.410e-07
3.6260e+00 4.756e-03 3.461e-05 6.779e-06 1.019e-13 2.950e-05 1.422e-07
3.6280e+00 4.567e-03 3.462e-05 6.782e-06 1.036e-13 2.951e-05 1.433e-07
3.6300e+00 4.405e-03 3.463e-05 6.784e-06 1.053e-13 2.952e-05 1.445e-07
3.6320e+00 4.359e-03 3.465e-05 6.787e-06 1.070e-13 2.953e-05 1.457e-07
3.6340e+00 4.589e-03 3.466e-05 6.789e-06 1.088e-13 2.954e-05 1.469e-07
3.6360e+00 5.246e-03 3.468e-05 6.792e-06 1.106e-13 2.955e-05 1.480e-07
3.6380e+00 5.642e-03 3.469e-05 6.794e-06 1.124e-13 2.957e-05 1.493e-07
3.6400e+00 5.713e-03 3.470e-05 6.797e-06 1.142e-13 2.958e-05 1.505e-07
3.6420e+00 5.657e-03 3.472e-05 6.799e-06 1.161e-13 2.959e-05 1.517e-07
3.6440e+00 5.689e-03 3.473e-05 6.802e-06 1.180e-13 2.960e-05 1.529e-07
3.6460e+00 5.771e-03 3.475e-05 6.804e-06 1.199e-13 2.961e-05 1.542e-07
3.6480e+00 5.573e-03 3.476e-05 6.807e-06 1.218e-13 2.962e-05 1.554e-07
3.6500e+00 5.097e-03 3.478e-05 6.809e-06 1.238e-13 2.963e-05 1.567e-07
3.6520e+00 4.444e-03 3.479e-05 6.812e-06 1.258e-13 2.964e-05 1.579e-07
3.6540e+00 3.710e-03 3.480e-05 6.814e-06 1.279e-13 2.966e-05 1.592e-07
3.6560e+00 2.888e-03 3.482e-05 6.817e-06 1.300e-13 2.967e-05 1.605e-07
3.6580e+00 2.309e-03 3.483e-05 6.819e-06 1.321e-13 2.968e-05 1.618e-07
3.6600e+00 2.016e-03 3.485e-05 6.822e-06 1.342e-13 2.969e-05 1.631e-07
3.6620e+00 1.894e-03 3.486e-05 6.824e-06 1.364e-13 2.970e-05 1.644e-07
3.6640e+00 1.810e-03 3.488e-05 6.827e-06 1.386e-13 2.971e-05 1.657e-07
3.6660e+00 1.781e-03 3.489e-05 6.829e-06 1.408e-13 2.972e-05 1.671e-07
3.6680e+00 1.570e-03 3.491e-05 6.832e-06 1.431e-13 2.974e-05 1.684e-07
3.6700e+00 1.308e-03 3.492e-05 6.834e-06 1.454e-13 2.975e-05 1.698e-07
3.6720e+00 1.311e-03 3.493e-05 6.837e-06 1.477e-13 2.976e-05 1.711e-07
3.6740e+00 1.743e-03 3.495e-05 6.839e-06 1.501e-13 2.977e-05 1.725e-07
3.6760e+00 2.439e-03 3.496e-05 6.842e-06 1.525e-13 2.978e-05 1.739e-07
3.6780e+00 2.813e-03 3.498e-05 6.845e-06 1.550e-13 2.979e-05 1.753e-07
3.6800e+00 2.906e-03 3.499e-05 6.847e-06 1.575e-13 2.980e-05 1.767e-07
3.6820e+00 2.897e-03 3.501e-05 6.850e-06 1.600e-13 2.982e-05 1.781e-07
3.6840e+00 2.938e-03 3.502e-05 6.852e-06 1.626e-13 2.983e-05 1.795e-07
3.6860e+00 3.013e-03 3.504e-05 6.855e-06 1.652e-13 2.984e-05 1.809e-07
3.6880e+00 3.401e-03 3.505e-05 6.857e-06 1.678e-13 2.985e-05 1.824e-07
3.6900e+00 4.055e-03 3.507e-05 6.860e-06 1.705e-13 2.986e-05 1.838e-07
3.6920e+00 4.681e-03 3.508e-05 6.862e-06 1.732e-13 2.987e-05 1.853e-07
3.6940e+00 5.008e-03 3.510e-05 6.865e-06 1.760e-13 2.988e-05 1.868e-07
3.6960e+00 5.035e-03 3.511e-05 6.867e-06 1.788e-13 2.990e-05 1.883e-07
3.6980e+00 5.007e-03 3.513e-05 6.870e-06 1.817e-13 2.991e-05 1.897e-07
3.7000e+00 5.001e-03 3.514e-05 6.872e-06 1.846e-13 2.992e-05 1.913e-07
3.7020e+00 5.112e-03 3.515e-05 6.875e-06 1.875e-13 2.993e-05 1.928e-07
3.7040e+00 5.377e-03 3.517e-05 6.877e-06 1.905e-13 2.994e-05 1.943e-07
3.7060e+00 5.751e-03 3.518e-05 6.880e-06 1.935e-13 2.995e-05 1.958e-07
3.7080e+00 5.980e-03 3.520e-05 6.883e-06 1.966e-13 2.996e-05 1.974e-07
3.7100e+00 6.017e-03 3.521e-05 6.885e-06 1.997e-13 2.998e-05 1.989e-07
3.7120e+00 5.921e-03 3.523e-05 6.888e-06 2.029e-13 2.999e-05 2.005e-07
3.7140e+00 5.749e-03 3.524e-05 6.890e-06 2.061e-13 3.000e-05 2.021e-07
3.7160e+00 5.454e-03 3.526e-05 6.893e-06 2.094e-13 3.001e-05 2.037e-07
3.7180e+00 5.208e-03 3.527e-05 6.895e-06 2.127e-13 3.002e-05 2.053e-07
3.7200e+00 5.183e-03 3.529e-05 6.898e-06 2.160e-13 3.003e-05 2.069e-07
3.7220e+00 5.266e-03 3.530e-05 6.900e-06 2.195e-13 3.005e-05 2.085e-07
3.7240e+00 5.174e-03 3.532e-05 6.903e-06 2.229e-13 3.006e-05 2.102e-07
3.7260e+00 4.746e-03 3.533e-05 6.906e-06 2.264e-13 3.007e-05 2.118e-07
3.7280e+00 4.193e-03 3.535e-05 6.908e-06 2.300e-13 3.008e-05 2.135e-07
3.7300e+00 3.684e-03 3.536e-05 6.911e-06 2.336e-13 3.009e-05 2.152e-07
3.7320e+00 3.387e-03 3.538e-05 6.913e-06 2.373e-13 3.010e-05 2.168e-07
3.7340e+00 3.367e-03 3.539e-05 6.916e-06 2.410e-13 3.011e-05 2.185e-07
3.7360e+00 3.588e-03 3.541e-05 6.918e-06 2.448e-13 3.013e-05 2.202e-07
3.7380e+00 3.677e-03 3.542e-05 6.921e-06 2.487e-13 3.014e-05 2.220e-07
3.7400e+00 3.551e-03 3.544e-05 6.924e-06 2.525e-13 3.015e-05 2.237e-07
3.7420e+00 3.270e-03 3.545e-05 6.926e-06 2.565e-13 3.016e-05 2.254e-07
3.7440e+00 2.972e-03 3.547e-05 6.929e-06 2.605e-13 3.017e-05 2.272e-07
3.7460e+00 2.735e-03 3.548e-05 6.931e-06 2.646e-13 3.018e-05 2.290e-07
3.7480e+00 2.887e-03 3.550e-05 6.934e-06 2.687e-13 3.020e-05 2.308e-07
3.7500e+00 3.390e-03 3.551e-05 6.936e-06 2.729e-13 3.021e-05 2.325e-07
3.7520e+00 3.957e-03 3.553e-05 6.939e-06 2.772e-13 3.022e-05 2.344e-07
3.7540e+00 4.328e-03 3.555e-05 6.942e-06 2.815e-13 3.023e-05 2.362e-07
3.7560e+00 4.509e-03 3.556e-05 6.944e-06 2.859e-13 3.024e-05 2.380e-07
3.7580e+00 4.711e-03 3.558e-05 6.947e-06 2.903e-13 3.025e-05 2.398e-07
3.7600e+00 4.936e-03 3.559e-05 6.949e-06 2.949e-13 3.027e-05 2.417e-07
3.7620e+00 5.118e-03 3.561e-05 6.952e-06 2.994e-13 3.028e-05 2.436e-07
3.7640e+00 5.173e-03 3.562e-05 6.954e-06 3.041e-13 3.029e-05 2.455e-07
3.7660e+00 5.053e-03 3.564e-05 6.957e-06 3.088e-13 3.030e-05 2.474e-07
3.7680e+00 4.792e-03 3.565e-05 6.960e-06 3.136e-13 3.031e-05 2.493e-07
3.7700e+00 4.503e-03 3.567e-05 6.962e-06 3.185e-13 3.032e-05 2.512e-07
3.7720e+00 4.341e-03 3.568e-05 6.965e-06 3.234e-13 3.034e-05 2.531e-07
3.7740e+00 4.335e-03 3.570e-05 6.967e-06 3.284e-13 3.035e-05 2.551e-07
3.7760e+00 4.345e-03 3.571e-05 6.970e-06 3.335e-13 3.036e-05 2.570e-07
3.7780e+00 4.448e-03 3.573e-05 6.973e-06 3.386e-13 3.037e-05 2.590e-07
3.7800e+00 4.728e-03 3.575e-05 6.975e-06 3.438e-13 3.038e-05 2.610e-07
3.7820e+00 5.082e-03 3.576e-05 6.978e-06 3.491e-13 3.039e-05 2.630e-07
3.7840e+00 5.348e-03 3.578e-05 6.980e-06 3.545e-13 3.041e-05 2.650e-07
3.7860e+00 5.486e-03 3.579e-05 6.983e-06 3.600e-13 3.042e-05 2.670e-07
3.7880e+00 5.413e-03 3.581e-05 6.986e-06 3.655e-13 3.043e-05 2.691e-07
3.7900e+00 5.205e-03 3.582e-05 6.988e-06 3.711e-13 3.044e-05 2.712e-07
3.7920e+00 5.208e-03 3.584e-05 6.991e-06 3.768e-13 3.045e-05 2.732e-07
3.7940e+00 5.690e-03 3.585e-05 6.993e-06 3.826e-13 3.047e-05 2.753e-07
3.7960e+00 6.569e-03 3.587e-05 6.996e-06 3.885e-13 3.048e-05 2.774e-07
3.7980e+00 7.056e-03 3.589e-05 6.999e-06 3.944e-13 3.049e-05 2.795e-07
3.8000e+00 7.117e-03 3.590e-05 7.001e-06 4.005e-13 3.050e-05 2.817e-07
3.8020e+00 6.855e-03 3.592e-05 7.004e-06 4.066e-13 3.051e-05 2.838e-07
3.8040e+00 6.448e-03 3.593e-05 7.006e-06 4.128e-13 3.052e-05 2.860e-07
3.8060e+00 6.011e-03 3.595e-05 7.009e-06 4.191e-13 3.054e-05 2.881e-07
3.8080e+00 5.864e-03 3.597e-05 7.012e-06 4.255e-13 3.055e-05 2.903e-07
3.8100e+00 5.914e-03 3.598e-05 7.014e-06 4.320e-13 3.056e-05 2.925e-07
3.8120e+00 5.946e-03 3.600e-05 7.017e-06 4.386e-13 3.057e-05 2.947e-07
3.8140e+00 5.811e-03 3.601e-05 7.020e-06 4.453e-13 3.058e-05 2.970e-07
3.8160e+00 5.543e-03 3.603e-05 7.022e-06 4.520e-13 3.060e-05 2.992e-07
3.8180e+00 5.603e-03 3.604e-05 7.025e-06 4.589e-13 3.061e-05 3.015e-07
3.8200e+00 6.032e-03 3.606e-05 7.027e-06 4.659e-13 3.062e-05 3.038e-07
3.8220e+00 6.632e-03 3.608e-05 7.030e-06 4.729e-13 3.063e-05 3.061e-07
3.8240e+00 7.120e-03 3.609e-05 7.033e-06 4.801e-13 3.064e-05 3.084e-07
3.8260e+00 7.383e-03 3.611e-05 7.035e-06 4.874e-13 3.066e-05 3.107e-07
3.8280e+00 7.472e-03 3.612e-05 7.038e-06 4.948e-13 3.067e-05 3.130e-07
3.8300e+00 7.395e-03 3.614e-05 7.041e-06 5.022e-13 3.068e-05 3.154e-07
3.8320e+00 7.034e-03 3.616e-05 7.043e-06 5.098e-13 3.069e-05 3.178e-07
3.8340e+00 6.327e-03 3.617e-05 7.046e-06 5.175e-13 3.070e-05 3.202e-07
3.8360e+00 5.394e-03 3.619e-05 7.049e-06 5.253e-13 3.071e-05 3.226e-07
3.8380e+00 4.937e-03 3.621e-05 7.051e-06 5.333e-13 3.073e-05 3.250e-07
3.8400e+00 4.993e-03 3.622e-05 7.054e-06 5.413e-13 3.074e-05 3.274e-07
3.8420e+00 5.331e-03 3.624e-05 7.056e-06 5.495e-13 3.075e-05 3.299e-07
3.8440e+00 5.599e-03 3.625e-05 7.059e-06 5.577e-13 3.076e-05 3.324e-07
3.8460e+00 5.591e-03 3.627e-05 7.062e-06 5.661e-13 3.077e-05 3.348e-07
3.8480e+00 5.349e-03 3.629e-05 7.064e-06 5.746e-13 3.079e-05 3.373e-07
3.8500e+00 4.957e-03 3.630e-05 7.067e-06 5.832e-13 3.080e-05 3.399e-07
3.8520e+00 4.649e-03 3.632e-05 7.070e-06 5.920e-13 3.081e-05 3.424e-07
3.8540e+00 4.640e-03 3.634e-05 7.072e-06 6.008e-13 3.082e-05 3.450e-07
3.8560e+00 4.988e-03 3.635e-05 7.075e-06 6.098e-13 3.083e-05 3.475e-07
3.8580e+00 5.081e-03 3.637e-05 7.078e-06 6.190e-13 3.085e-05 3.501e-07
3.8600e+00 4.894e-03 3.638e-05 7.080e-06 6.282e-13 3.086e-05 3.527e-07
3.8620e+00 4.536e-03 3.640e-05 7.083e-06 6.376e-13 3.087e-05 3.553e-07
3.8640e+00 4.197e-03 3.642e-05 7.086e-06 6.471e-13 3.088e-05 3.580e-07
3.8660e+00 3.997e-03 3.643e-05 7.088e-06 6.568e-13 3.089e-05 3.606e-07
3.8680e+00 4.225e-03 3.645e-05 7.091e-06 6.666e-13 3.091e-05 3.633e-07
3.8700e+00 4.711e-03 3.647e-05 7.094e-06 6.765e-13 3.092e-05 3.660e-07
3.8720e+00 5.080e-03 3.648e-05 7.096e-06 6.865e-13 3.093e-05 3.687e-07
3.8740e+00 5.060e-03 3.650e-05 7.099e-06 6.968e-13 3.094e-05 3.715e-07
3.8760e+00 4.685e-03 3.652e-05 7.102e-06 7.071e-13 3.096e-05 3.742e-07
3.8780e+00 4.449e-03 3.653e-05 7.104e-06 7.176e-13 3.097e-05 3.770e-07
3.8800e+00 4.256e-03 3.655e-05 7.107e-06 7.282e-13 3.098e-05 3.798e-07
3.8820e+00 4.083e-03 3.657e-05 7.110e-06 7.390e-13 3.099e-05 3.826e-07
3.8840e+00 4.038e-03 3.658e-05 7.112e-06 7.500e-13 3.100e-05 3.854e-07
3.8860e+00 4.300e-03 3.660e-05 7.115e-06 7.611e-13 3.102e-05 3.882e-07
3.8880e+00 4.714e-03 3.662e-05 7.118e-06 7.723e-13 3.103e-05 3.911e-07
3.8900e+00 5.214e-03 3.663e-05 7.120e-06 7.837e-13 3.104e-05 3.940e-07
3.8920e+00 5.541e-03 3.665e-05 7.123e-06 7.953e-13 3.105e-05 3.969e-07
3.8940e+00 5.473e-03 3.667e-05 7.126e-06 8.071e-13 3.106e-05 3.998e-07
3.8960e+00 5.006e-03 3.668e-05 7.128e-06 8.189e-13 3.108e-05 4.027e-07
3.8980e+00 4.759e-03 3.670e-05 7.131e-06 8.310e-13 3.109e-05 4.057e-07
3.9000e+00 4.723e-03 3.672e-05 7.134e-06 8.432e-13 3.110e-05 4.086e-07
3.9020e+00 4.766e-03 3.674e-05 7.136e-06 8.556e-13 3.111e-05 4.116e-07
3.9040e+00 4.721e-03 3.675e-05 7.139e-06 8.682e-13 3.113e-05 4.146e-07
3.9060e+00 4.503e-03 3.677e-05 7.142e-06 8.810e-13 3.114e-05 4.177e-07
3.9080e+00 3.856e-03 3.679e-05 7.145e-06 8.939e-13 3.115e-05 4.207e-07
3.9100e+00 2.981e-03 3.680e-05 7.147e-06 9.070e-13 3.116e-05 4.238e-07
3.9120e+00 2.429e-03 3.682e-05 7.150e-06 9.203e-13 3.117e-05 4.269e-07
3.9140e+00 2.628e-03 3.684e-05 7.153e-06 9.338e-13 3.119e-05 4.300e-07
3.9160e+00 3.537e-03 3.685e-05 7.155e-06 9.474e-13 3.120e-05 4.331e-07
3.9180e+00 4.238e-03 3.687e-05 7.158e-06 9.613e-13 3.121e-05 4.363e-07
3.9200e+00 4.615e-03 3.689e-05 7.161e-06 9.753e-13 3.122e-05 4.394e-07
3.9220e+00 4.896e-03 3.691e-05 7.163e-06 9.895e-13 3.124e-05 4.426e-07
3.9240e+00 5.397e-03 3.692e-05 7.166e-06 1.004e-12 3.125e-05 4.458e-07
3.9260e+00 6.167e-03 3.694e-05 7.169e-06 1.019e-12 3.126e-05 4.491e-07
3.9280e+00 6.585e-03 3.696e-05 7.172e-06 1.033e-12 3.127e-05 4.523e-07
3.9300e+00 6.618e-03 3.698e-05 7.174e-06 1.048e-12 3.128e-05 4.556e-07
3.9320e+00 6.495e-03 3.699e-05 7.177e-06 1.064e-12 3.130e-05 4.589e-07
3.9340e+00 6.465e-03 3.701e-05 7.180e-06 1.079e-12 3.131e-05 4.622e-07
3.9360e+00 6.530e-03 3.703e-05 7.182e-06 1.095e-12 3.132e-05 4.656e-07
3.9380e+00 6.275e-03 3.705e-05 7.185e-06 1.111e-12 3.133e-05 4.689e-07
3.9400e+00 5.702e-03 3.706e-05 7.188e-06 1.127e-12 3.135e-05 4.723e-07
3.9420e+00 5.037e-03 3.708e-05 7.191e-06 1.143e-12 3.136e-05 4.757e-07
3.9440e+00 4.552e-03 3.710e-05 7.193e-06 1.160e-12 3.137e-05 4.792e-07
3.9460e+00 4.332e-03 3.712e-05 7.196e-06 1.176e-12 3.138e-05 4.826e-07
3.9480e+00 4.088e-03 3.713e-05 7.199e-06 1.193e-12 3.140e-05 4.861e-07
3.9500e+00 3.784e-03 3.715e-05 7.201e-06 1.211e-12 3.141e-05 4.896e-07
3.9520e+00 3.378e-03 3.717e-05 7.204e-06 1.228e-12 3.142e-05 4.931e-07
3.9540e+00 2.828e-03 3.719e-05 7.207e-06 1.246e-12 3.143e-05 4.966e-07
3.9560e+00 2.086e-03 3.720e-05 7.210e-06 1.264e-12 3.144e-05 5.002e-07
3.9580e+00 1.738e-03 3.722e-05 7.212e-06 1.282e-12 3.146e-05 5.038e-07
3.9600e+00 1.955e-03 3.724e-05 7.215e-06 1.300e-12 3.147e-05 5.074e-07
3.9620e+00 2.523e-03 3.726e-05 7.218e-06 1.319e-12 3.148e-05 5.110e-07
3.9640e+00 3.061e-03 3.728e-05 7.221e-06 1.338e-12 3.149e-05 5.147e-07
3.9660e+00 3.416e-03 3.729e-05 7.223e-06 1.357e-12 3.151e-05 5.183e-07
3.9680e+00 3.725e-03 3.731e-05 7.226e-06 1.377e-12 3.152e-05 5.220e-07
3.9700e+00 3.997e-03 3.733e-05 7.229e-06 1.396e-12 3.153e-05 5.258e-07
3.9720e+00 4.175e-03 3.735e-05 7.232e-06 1.416e-12 3.154e-05 5.295e-07
3.9740e+00 4.183e-03 3.737e-05 7.234e-06 1.437e-12 3.156e-05 5.333e-07
3.9760e+00 3.981e-03 3.738e-05 7.237e-06 1.457e-12 3.157e-05 5.371e-07
3.9780e+00 3.527e-03 3.740e-05 7.240e-06 1.478e-12 3.158e-05 5.409e-07
3.9800e+00 2.982e-03 3.742e-05 7.243e-06 1.499e-12 3.159e-05 5.448e-07
3.9820e+00 2.629e-03 3.744e-05 7.245e-06 1.520e-12 3.161e-05 5.486e-07
3.9840e+00 2.581e-03 3.746e-05 7.248e-06 1.542e-12 3.162e-05 5.525e-07
3.9860e+00 2.665e-03 3.747e-05 7.251e-06 1.564e-12 3.163e-05 5.564e-07
3.9880e+00 2.712e-03 3.749e-05 7.254e-06 1.586e-12 3.164e-05 5.604e-07
3.9900e+00 2.766e-03 3.751e-05 7.256e-06 1.609e-12 3.166e-05 5.643e-07
3.9920e+00 2.813e-03 3.753e-05 7.259e-06 1.632e-12 3.167e-05 5.683e-07
3.9940e+00 2.819e-03 3.755e-05 7.262e-06 1.655e-12 3.168e-05 5.724e-07
3.9960e+00 2.792e-03 3.757e-05 7.265e-06 1.678e-12 3.169e-05 5.764e-07
3.9980e+00 2.740e-03 3.758e-05 7.267e-06 1.702e-12 3.171e-05 5.805e-07
4.0000e+00 2.673e-03 3.760e-05 7.270e-06 1.726e-12 3.172e-05 5.846e-07
4.0020e+00 2.598e-03 3.762e-05 7.273e-06 1.751e-12 3.173e-05 5.887e-07
4.0040e+00 2.525e-03 3.764e-05 7.276e-06 1.776e-12 3.174e-05 5.928e-07
4.0060e+00 2.460e-03 3.766e-05 7.278e-06 1.801e-12 3.176e-05 5.970e-07
4.0080e+00 2.328e-03 3.768e-05 7.281e-06 1.826e-12 3.177e-05 6.012e-07
4.0100e+00 2.175e-03 3.769e-05 7.284e-06 1.852e-12 3.178e-05 6.054e-07
4.0120e+00 1.983e-03 3.771e-05 7.287e-06 1.878e-12 3.179e-05 6.097e-07
4.0140e+00 1.704e-03 3.773e-05 7.290e-06 1.904e-12 3.181e-05 6.140e-07
4.0160e+00 1.329e-03 3.775e-05 7.292e-06 1.931e-12 3.182e-05 6.183e-07
4.0180e+00 1.054e-03 3.777e-05 7.295e-06 1.958e-12 3.183e-05 6.226e-07
4.0200e+00 8.607e-04 3.779e-05 7.298e-06 1.986e-12 3.184e-05 6.269e-07
4.0220e+00 7.755e-04 3.781e-05 7.301e-06 2.014e-12 3.186e-05 6.313e-07
4.0240e+00 8.047e-04 3.783e-05 7.303e-06 2.042e-12 3.187e-05 6.357e-07
4.0260e+00 8.946e-04 3.784e-05 7.306e-06 2.071e-12 3.188e-05 6.402e-07
4.0280e+00 1.376e-03 3.786e-05 7.309e-06 2.100e-12 3.190e-05 6.447e-07
4.0300e+00 2.337e-03 3.788e-05 7.312e-06 2.129e-12 3.191e-05 6.492e-07
4.0320e+00 3.416e-03 3.790e-05 7.315e-06 2.159e-12 3.192e-05 6.537e-07
4.0340e+00 4.163e-03 3.792e-05 7.317e-06 2.189e-12 3.193e-05 6.582e-07
4.0360e+00 4.501e-03 3.794e-05 7.320e-06 2.220e-12 3.195e-05 6.628e-07
4.0380e+00 4.803e-03 3.796e-05 7.323e-06 2.251e-12 3.196e-05 6.674e-07
4.0400e+00 5.060e-03 3.798e-05 7.326e-06 2.282e-12 3.197e-05 6.721e-07
4.0420e+00 5.307e-03 3.800e-05 7.329e-06 2.314e-12 3.198e-05 6.767e-07
4.0440e+00 5.558e-03 3.802e-05 7.331e-06 2.346e-12 3.200e-05 6.814e-07
4.0460e+00 5.768e-03 3.804e-05 7.334e-06 2.379e-12 3.201e-05 6.861e-07
4.0480e+00 5.810e-03 3.805e-05 7.337e-06 2.412e-12 3.202e-05 6.909e-07
4.0500e+00 5.684e-03 3.807e-05 7.340e-06 2.446e-12 3.203e-05 6.957e-07
4.0520e+00 5.390e-03 3.809e-05 7.343e-06 2.480e-12 3.205e-05 7.005e-07
4.0540e+00 4.928e-03 3.811e-05 7.345e-06 2.514e-12 3.206e-05 7.053e-07
4.0560e+00 4.297e-03 3.813e-05 7.348e-06 2.549e-12 3.207e-05 7.102e-07
4.0580e+00 3.626e-03 3.815e-05 7.351e-06 2.584e-12 3.209e-05 7.151e-07
4.0600e+00 2.960e-03 3.817e-05 7.354e-06 2.620e-12 3.210e-05 7.200e-07
4.0620e+00 2.303e-03 3.819e-05 7.357e-06 2.656e-12 3.211e-05 7.250e-07
4.0640e+00 1.687e-03 3.821e-05 7.359e-06 2.693e-12 3.212e-05 7.300e-07
4.0660e+00 1.202e-03 3.823e-05 7.362e-06 2.730e-12 3.214e-05 7.350e-07
4.0680e+00 9.845e-04 3.825e-05 7.365e-06 2.768e-12 3.215e-05 7.401e-07
4.0700e+00 1.004e-03 3.827e-05 7.368e-06 2.806e-12 3.216e-05 7.452e-07
4.0720e+00 1.085e-03 3.829e-05 7.371e-06 2.845e-12 3.218e-05 7.503e-07
4.0740e+00 1.072e-03 3.831e-05 7.374e-06 2.884e-12 3.219e-05 7.554e-07
4.0760e+00 9.716e-04 3.833e-05 7.376e-06 2.924e-12 3.220e-05 7.606e-07
4.0780e+00 9.531e-04 3.835e-05 7.379e-06 2.964e-12 3.221e-05 7.658e-07
4.0800e+00 9.329e-04 3.837e-05 7.382e-06 3.005e-12 3.223e-05 7.711e-07
4.0820e+00 9.116e-04 3.839e-05 7.385e-06 3.046e-12 3.224e-05 7.763e-07
4.0840e+00 9.543e-04 3.841e-05 7.388e-06 3.088e-12 3.225e-05 7.817e-07
4.0860e+00 1.108e-03 3.843e-05 7.391e-06 3.130e-12 3.226e-05 7.870e-07
4.0880e+00 1.296e-03 3.845e-05 7.393e-06 3.173e-12 3.228e-05 7.924e-07
4.0900e+00 1.527e-03 3.847e-05 7.396e-06 3.216e-12 3.229e-05 7.978e-07
4.0920e+00 1.661e-03 3.849e-05 7.399e-06 3.260e-12 3.230e-05 8.032e-07
4.0940e+00 1.573e-03 3.851e-05 7.402e-06 3.305e-12 3.232e-05 8.087e-07
4.0960e+00 1.299e-03 3.853e-05 7.405e-06 3.350e-12 3.233e-05 8.142e-07
4.0980e+00 1.332e-03 3.855e-05 7.408e-06 3.396e-12 3.234e-05 8.197e-07
4.1000e+00 1.576e-03 3.857e-05 7.410e-06 3.442e-12 3.236e-05 8.253e-07
4.1020e+00 1.817e-03 3.859e-05 7.413e-06 3.489e-12 3.237e-05 8.309e-07
4.1040e+00 1.906e-03 3.861e-05 7.416e-06 3.537e-12 3.238e-05 8.365e-07
4.1060e+00 1.878e-03 3.863e-05 7.419e-06 3.585e-12 3.239e-05 8.422e-07
4.1080e+00 1.938e-03 3.865e-05 7.422e-06 3.634e-12 3.241e-05 8.479e-07
4.1100e+00 2.038e-03 3.867e-05 7.425e-06 3.683e-12 3.242e-05 8.537e-07
4.1120e+00 2.114e-03 3.869e-05 7.428e-06 3.733e-12 3.243e-05 8.594e-07
4.1140e+00 2.164e-03 3.871e-05 7.430e-06 3.784e-12 3.245e-05 8.652e-07
4.1160e+00 2.273e-03 3.873e-05 7.433e-06 3.835e-12 3.246e-05 8.711e-07
4.1180e+00 2.271e-03 3.875e-05 7.436e-06 3.887e-12 3.247e-05 8.770e-07
4.1200e+00 2.151e-03 3.877e-05 7.439e-06 3.940e-12 3.248e-05 8.829e-07
4.1220e+00 2.070e-03 3.879e-05 7.442e-06 3.993e-12 3.250e-05 8.888e-07
4.1240e+00 2.201e-03 3.882e-05 7.445e-06 4.047e-12 3.251e-05 8.948e-07
4.1260e+00 2.577e-03 3.884e-05 7.448e-06 4.102e-12 3.252e-05 9.009e-07
4.1280e+00 3.061e-03 3.886e-05 7.450e-06 4.157e-12 3.254e-05 9.069e-07
4.1300e+00 3.561e-03 3.888e-05 7.453e-06 4.213e-12 3.255e-05 9.130e-07
4.1320e+00 4.048e-03 3.890e-05 7.456e-06 4.270e-12 3.256e-05 9.191e-07
4.1340e+00 4.516e-03 3.892e-05 7.459e-06 4.328e-12 3.258e-05 9.253e-07
4.1360e+00 4.919e-03 3.894e-05 7.462e-06 4.386e-12 3.259e-05 9.315e-07
4.1380e+00 5.131e-03 3.896e-05 7.465e-06 4.445e-12 3.260e-05 9.378e-07
4.1400e+00 5.151e-03 3.898e-05 7.468e-06 4.505e-12 3.262e-05 9.440e-07
4.1420e+00 5.106e-03 3.900e-05 7.471e-06 4.565e-12 3.263e-05 9.504e-07
4.1440e+00 5.170e-03 3.903e-05 7.473e-06 4.627e-12 3.264e-05 9.567e-07
4.1460e+00 5.435e-03 3.905e-05 7.476e-06 4.689e-12 3.265e-05 9.631e-07
4.1480e+00 5.325e-03 3.907e-05 7.479e-06 4.752e-12 3.267e-05 9.695e-07
4.1500e+00 4.844e-03 3.909e-05 7.482e-06 4.815e-12 3.268e-05 9.760e-07
4.1520e+00 4.298e-03 3.911e-05 7.485e-06 4.880e-12 3.269e-05 9.825e-07
4.1540e+00 3.992e-03 3.913e-05 7.488e-06 4.945e-12 3.271e-05 9.891e-07
4.1560e+00 3.921e-03 3.915e-05 7.491e-06 5.011e-12 3.272e-05 9.957e-07
4.1580e+00 3.744e-03 3.918e-05 7.494e-06 5.078e-12 3.273e-05 1.002e-06
4.1600e+00 3.417e-03 3.920e-05 7.497e-06 5.146e-12 3.275e-05 1.009e-06
